	HC18_FB_2_ZT10	HC18_FB_2_ZT12	HC18_FB_2_ZT14	HC18_FB_2_ZT16	HC18_FB_2_ZT18	HC18_FB_2_ZT2	HC18_FB_2_ZT20	HC18_FB_2_ZT22	HC18_FB_2_ZT24	HC18_FB_2_ZT4	HC18_FB_2_ZT6	HC18_FB_2_ZT8	HC18_FB_ZT10	HC18_FB_ZT12	HC18_FB_ZT14	HC18_FB_ZT16	HC18_FB_ZT18	HC18_FB_ZT2	HC18_FB_ZT20	HC18_FB_ZT22	HC18_FB_ZT24	HC18_FB_ZT4	HC18_FB_ZT6	HC18_FB_ZT8
FBgn0028658	2.56732	2.50921	2.01695	4.12369	3.00729	3.14647	3.33777	4.91025	3.18942	2.96073	1.54731	1.75188	2.53551	3.31838	3.25001	4.97789	4.6553	5.59253	5.59253	5.14555	4.28635	3.34789	3.60037	4.50661
FBgn0028662	71.4734	85.1836	83.4141	104.408	77.58861	71.52912	88.21916	84.1865	76.57524	78.73345	78.2926	85.3153	116.11873	99.74989	120.93885	109.82047	104.88905	116.23674	116.23674	105.98104	100.008	126.40507	94.87325	167.875
FBgn0028663	103.82231	128.55615	121.13809	138.73072	115.18568	94.27302	121.81268	110.81204	114.33357	109.1553	101.86594	122.04644	165.04887	195.83202	207.4978	208.67229	167.9071	214.2677	214.2677	199.45196	180.7777	202.0144	158.1494	239.26457
FBgn0028664	27.6619	37.7678	28.2809	27.4442	29.2532	28.0074	29.3038	34.4769	28.0607	29.4458	29.988	26.6952	35.038	45.6323	32.6785	38.8364	33.5507	44.093	44.093	46.6369	45.34	39.3666	36.959	36.2648
FBgn0028667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0212794	0	0	0	0	0	0	0.0356941
FBgn0028670	44.2473	49.34306	42.06098	68.3604	34.53775	35.35377	44.7901	51.9004	41.2104	42.09293	43.8991	47.0547	73.4428	82.9225	120.3645	83.5776	65.73732	86.3189	86.3189	77.51321	82.2797	94.86078	55.20972	113.716
FBgn0028671	61.64439595	66.93944537	62.35954142	63.30161916	52.85009193	57.04540556	55.55477858	56.28149866	55.80712139	46.25406548	51.75144457	51.33837904	64.36328816	66.6009883	76.28889906	69.36367515	75.48175082	61.03285287	61.03285287	63.4017345	65.14954593	67.414759	61.34919993	73.24312276
FBgn0028675	0.420927	0.905407	0.969507	1.06997	0.743893	0.685198	0.87005	0.755359	0.804705	0.776667	0.748284	0.856278	0.949759	1.46278	1.7529	1.39141	1.75616	1.65468	1.65468	1.31284	1.42867	1.38045	1.02101	1.66973
FBgn0028683	21.7973	11.2943	9.9597	21.8556	15.8038	14.7274	16.7955	18.9973	26.6453	19.4593	12.84	16.4149	38.8966	27.7745	22.217	26.9137	17.3758	25.361	25.361	22.1948	37.6538	22.7005	23.1314	19.3047
FBgn0028684	98.3027	91.3455	100.897	101.475	98.9544	90.2528	103.763	107.595	105.403	89.7653	96.2728	100.834	105.189	136.927	113.395	125.321	132.586	130.284	130.284	135.194	120.975	114.362	109.061	114.688
FBgn0028685	137.705	136.476	142.949	150.021	147.447	139.197	137.007	162.687	144.517	136.495	146.207	149.622	142.598	126.147	130.622	125.473	152.633	119.931	119.931	129.232	117.772	151.188	138.609	175.107
FBgn0028686	160.6318	149.7017	165.998	166.0648	174.4713	156.3899	160.5893	170.5319	155.3874	154.2115	157.9898	172.6856	151.2418	116.802	135.3385	122.2638	133.4216	94.548	94.548	115.5603	104.7893	129.9552	115.7987	171.8609
FBgn0028687	146.444	150.959	170.014	156.836	149.106	148.11	158.966	163.792	166.244	144.969	156.385	168.951	162.491	135.596	144.606	135.953	164.707	110.402	110.402	126.921	117.47	145.122	146.25	195.763
FBgn0028688	121.916	112.836	124.668	129.608	115.466	113.015	115.832	138.586	125.555	115.496	138.897	135.267	123.747	122.339	111.975	121.295	132.239	110.062	110.062	126.872	112.61	135.637	120.727	140.518
FBgn0028689	193.5416001	194.8870067	233.4870018	210.4	199.07062	188.3613017	204.899038	192.85053	196.56826	182.41412	188.10883	202.08	203.4253	251.066367	215.51957	252.741001	267.0752048	268.71875	268.71875	272.146624	202.32896	223.6700005	204.4572809	233.05016
FBgn0028690	105.855	97.4137	108.418	119.128	99.1281	94.1664	106.616	113.829	115.42	96.8564	118.642	123.12	115.75	166.947	126.759	150.934	147.299	140.906	140.906	155.61	145.519	126.87	115.984	126.359
FBgn0028691	168.081	158.4231	171.2698	168.2461	163.5953	161.9887	170.6494	183.7374	177.9327	161.7927	167.9251	182.9178	158.245	210.4206	182.5058	199.9008	198.2226	211.6443	211.6443	227.5668	197.2883	194.0103	169.1637	188.8277
FBgn0028692	93.3985	75.0358	88.7848	100.8071	83.2342	77.5912	88.8874	100.6368	89.2101	78.2138	88.6797	93.4991	86.8298	96.3683	82.811	95.1781	104.7326	85.7226	85.7226	93.9557	84.0883	95.1618	77.9855	95.3647
FBgn0028693	145.647	144.706	159.332	154.72	157.672	147.59	149.553	158.219	156.968	143.336	149.041	154.05	151.286	128.739	132.138	136.627	154.547	114.783	114.783	132.104	116.384	154.938	139.422	179.001
FBgn0028694	142.125	118.915	136.611	144.501	135.374	125.39	136.592	147.206	145.467	119.417	151.846	146.714	140.194	127.288	140.601	126.151	129.77	105.553	105.553	121.758	110.513	127.362	120	149.053
FBgn0028695	101.146	82.8692	90.2861	106.321	88.1436	82.4226	88.476	106.025	98.1136	87.9851	91.9388	101.06	91.2071	87.6495	83.0956	79.612	98.9049	76.5306	76.5306	86.0636	72.9724	96.498	78.5038	102.47
FBgn0028697	3243.73855	3669.111562	3363.904274	4018.240171	3288.411036	3286.971496	3465.51893	3397.44793	3339.8899	3139.803834	3133.182945	3085.527065	4108.951921	5890.33477	5135.835651	5537.209382	4700.868486	5410.6183	5410.6183	5460.24123	6035.427439	4209.780594	4470.847613	3601.890411
FBgn0028699	9.382219	10.3825	11.37305	8.102379	10.704723	11.07132	8.861575	12.378611	10.436685	9.703683	8.4885103	10.671677	12.557861	20.053337	16.719897	17.46166	22.604568	13.510347	13.510347	15.30406	16.70316	19.044886	17.23706	21.128013
FBgn0028700	10.54804	6.04782	5.96472	15.498355	9.4856	9.360874	11.233476	12.979795	12.454497	6.83808	11.2822	12.1397	13.017469	11.282758	13.274289	10.87636	7.237822	8.22374	8.22374	7.89856	16.16333	6.10844	5.217771	9.716922
FBgn0028703	14.91707	18.02976	18.87973	20.663221	14.52274	11.072751	14.31633	14.1489	15.35217	11.33273	11.16587	16.77403431	21.072726	28.037602	32.364061	31.254838	29.7613	23.58838	23.58838	23.25137	26.367701	22.595026	19.0883	25.43522001
FBgn0028704	0.22946463	0.254581272	0.2196556	0.22874	0.081411766	0.273474	0.179514	0.215573	0.34687161	0.129341	0.23212447	0.24563213	0.2810565	0.688379	0.412069	0.3649	0.489767	0.302203	0.302203	0.340515	1.1694	0.325384	0.268862	0.332775
FBgn0028707	3.15938	1.54074	1.64982	4.30401	3.29283	1.96157	3.38112	5.35661	3.38778	2.09264	4.75184	4.54218	5.15801	3.17640815	2.73718	3.29303	2.48581	3.63163	3.63163	3.593081	6.64414	2.2889	1.93428	2.96269
FBgn0028708	7.72492	8.66839	7.16343	8.63292	7.293676253	6.68001	7.62087	7.39289	6.078461	5.21944	7.00324	9.0533	9.37622	10.93419	10.86027	8.68152	9.10953	8.61487	8.61487	8.783308	10.89541	8.72988	7.975127	9.33885
FBgn0028717	17.286853	15.170391	16.08354116	19.475762	11.81766498	14.04799451	15.26278849	12.01665588	12.882327	10.479408	11.78293	13.058164	17.95101189	17.81931001	19.25350841	18.88105	18.94505519	13.86230682	13.86230682	15.53526597	15.46659569	16.0797731	13.91864	18.725207
FBgn0028734	18.23648404	7.785061991	11.19250114	23.94778993	9.918750034	9.594007944	13.76100163	16.2926881	18.19478604	10.97942434	13.9823089	22.49239243	18.950226	23.37956245	17.840515	17.14528516	11.64658143	11.01259821	11.01259821	12.15275866	21.73210973	11.31585625	10.62441035	14.91440085
FBgn0028737	1316.215	1297.081	1168.356	1495.01	1320.14	1302.189	1271.363	1463.576	1286.318	1236.011	1261.279	1196.037	1415.345	881.043	1138.88	897.2	887.049	763.516	763.516	794.751	938.463	966.658	976.84	1097.784
FBgn0028738	3.11218	4.31602	3.30113	3.21956	1.83336	2.58582	2.16489	3.06619	3.68757	1.31076	2.97906	2.07736	6.1444	5.13724	5.4124	5.35231	4.9215	3.68643	3.68643	4.14636	5.57093	5.64849	8.05023	5.44502
FBgn0028740	0	0.51136	0.328538	0.213613	0.228076	0.122547	0	0.445018	0.0719601	0.048315	0	0.114858	0.191096	0.0896968	0.171002	0.0807085	0.555803	0.141109	0.141109	0.133115	0.0840051	0.151933	0.342385	0.174807
FBgn0028741	4.27847	3.834791	3.902039	5.02311	4.048217	3.949587	4.54731	4.496614	4.197336	3.507775	4.24223	4.24761	3.92407	5.99319	4.57965	4.98743	5.4336	5.16188	5.16188	5.08533	5.41125	4.687805	3.92931	4.50149
FBgn0028743	1.318923	0.713730038	1.088023	1.665723	0.428857	0.42761	1.080341	0.737984	0.766749	0.497898	0.387144	1.007864	1.676841	2.492411	1.554109	1.38341	0.81659	0.742892	0.742892	0.733402007	2.343619	0.427842	0.42758	1.02731
FBgn0028744	19.8077	9.69954	12.7648	35.9562	16.2369	15.9253	25.2175	32.4943	27.5594	17.6993	23.9689	25.2789	30.6672	25.4341	24.9459	19.9639	12.3734	24.4161	24.4161	18.0215	49.3838	14.9961	8.9236	17.5913
FBgn0028746	41.65336	46.92837	38.32683	44.02514	43.75379	42.65015	47.75624	46.4766	41.97396	47.15768	38.4306	42.87753	51.52169	63.365	53.52954	65.2798	56.05899	73.71156	73.71156	68.5004	56.18639	56.32417	56.4517	55.51388
FBgn0028789	0	0.258339	0.64401	0.337241	0.576119	0.928657	0.907069	0.56079	0.211588	1.278567	0.156025	0.337723	0.724062	0.52748	0.647926	0.849456	0.714987	2.60912	2.60912	1.00874	0.247005	0.96793	0.691891	1.970311
FBgn0028833	54.128	41.3566	39.3437	54.9695	49.0363	57.439	49.5633	56.6213	53.8695	52.8806	56.7669	51.0524	61.7349	53.5579	59.1486	50.8882	40.8645	43.9358	43.9358	48.2681	58.956	48.4062	39.8196	59.1991
FBgn0028836	36.3781	30.2178	29.0098	37.3613	31.6286	31.4221	33.2933	41.5621	38.1244	32.817	34.1928	37.6422	37.7496	33.1025	37.7486	29.3285	29.2576	32.907	32.907	31.5701	41.225	32.2493	25.8139	38.2918
FBgn0028837	28.0065	20.3163	18.2812	30.5775	22.3363	24.1392	25.6561	29.7151	29.7909	23.3895	32.1703	30.2941	29.2417	22.0107	21.552	20.838	20.8178	17.5097	17.5097	18.9621	19.352	20.2901	21.9475	20.8158
FBgn0028838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028841	0.533406	3.80437	1.13158	0.441449	2.67091	0.469995	2.671543	0.131381	0.297423	1.697397	3.3207055	0.237364	0.789831	6.240657	2.2983101	2.390671	1.14861	1.26366	1.26366	0.641885	4.67161	3.03517	1.27362	1.20418
FBgn0028844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028848	0	0	0.0866996	0	0	0	0	0	0	0.038651995	0	0	0	0	0	0.043044505	0.05558026	0.07525811	0.07525811	0.035497328	0	0	0	0
FBgn0028850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028853	0	2.82651	0	0	0	0	0	0	0	0	0	0	0	0.0590231	0	2.54921	0	0	0	0	0	0	0.540718	0
FBgn0028855	0	0	0	0	0	0	0	0.29272	0	0	0	0	0	0	0	0	0	0.85688	0.85688	0	0	0	0	0
FBgn0028856	0	0	0	0	0	0	0.111755681	0	0	0	0	0	0	0	0	0.041863365	0	0	0	0	0.130718533	0	0	0
FBgn0028857	0	0	0	0.0818134	0	0	0	0	0	0.0740182	0	0	0	0	0	0.0412149	0.0532179	0.0720593	0.0720593	0.0679771	0	0	0	0
FBgn0028858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028862	1.79208	0.2469291	0.661177	3.933176	0.504899	0.1109565	0.910565	1.305007	1.338051	0.2333109	1.342508	1.564207	1.3458617	1.617182	1.968737	1.0047501	0.239837	0.507421	0.507421	0.2678919	2.800473	0.1834582	0.0590975	1.090474
FBgn0028863	0.0545444	0.0432248	0.0694274	0.1203702	0.04896	0.1165358	0.09250174	0.04094143	0.1970722	0.0622294	0.0783172	0.1456326	0.178279	0.619196	0.2906022	0.19057846	0.26427	0.1093384	0.1093384	0.1687812	0.601503	0.124797	0.1302366	0.061568
FBgn0028864	0.758047	0.333738	0.571785	0.487949	0.396942	0.519868	0.796829	0.58088	0.657504	0.788317	0.403124	0.374809	0.789883	1.85378	0.502218	0.948136	0.725487	1.25863	1.25863	0.926691	0.932038	1.0577	0.536296	1.29299
FBgn0028866	0	0	0	0.053983	0	0	0	0	0	0	0	0	0	0.0302235	0	0	0.0351148	0.095094	0.095094	0	0	0	0	0
FBgn0028868	0.193294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028871	0	0	0.29893	0	0	0	0	0	0	0.131883	0	0	0	0	0	0.0734351	0	0	0	0	0	0	0	0
FBgn0028872	3.21956	3.47334	9.57401	5.38961	11.57707	5.9577782	9.68091	5.334714	0.489601	13.95749	8.54514	3.28863	3.1974809	8.84904	12.257762	27.80185	8.1345	34.1691	34.1691	22.73842	5.54889	14.5851537	4.13135	25.9924
FBgn0028875	0.2061436	0	0	0.0100228	0	0.0271822	0	0	0.0405168	0	0.0493316	0	0.0956406	0.140287	0.01896502	0.0353442	0.0651963	0.0529672	0.0529672	0.0832776	0.299559	0.0570303	0.0128519	0.0218721
FBgn0028878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0386723	0.0732151	0.0441394	0	0
FBgn0028879	0.253918	0.101264139	0.072289519	0.123381059	0.158255419	0.141563033	0.1422228	0.083930582	0.166252866	0.047839143	0	0.075817772	0.147166348	0.217099654	0.476637	0.308769	0.378996318	0.18509	0.18509	0.234317104	0.970409371	0.167151711	0.067802374	0.230780147
FBgn0028880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028886	9.74517455	11.40788001	17.6003	13.59741	18.38692	14.86102	18.13179	14.46129	13.7842724	32.2304	8.595690004	9.539112	14.70311	26.53834	32.7337	37.2747	32.9011	47.0604	47.0604	58.4166	22.23524017	44.1454	16.35659	55.2012
FBgn0028887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028888	0	0.0607721	0	0.0304383	0	0.0546148	0	0	0.0213801	0.0413072	0.0704113	0	0.037851	0.0888329	0.0254032	0.0959173	0.0825674	0.02795	0.02795	0.0632264	0.790028	0.0601879	0.0813809	0.0173124
FBgn0028892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028894	13.4526	14.4233	15.4445	15.2811	11.6541	7.8899	11.3028	9.61549	10.1485	10.0726	10.6047	10.5641	15.3629	28.1108	41.7666	29.4179	22.3651	26.8224	26.8224	23.217	19.917	16.6655	15.1157	21.7946
FBgn0028895	3.394361	2.092163	3.200401	4.91608	2.221765	3.22318	3.43378	2.79350376	2.62871	2.047344	2.3945	3.524445	5.02613	3.6704	4.41942	4.51934	3.5046924	4.123783	4.123783	3.09623	3.559707	2.8157356	2.38914	2.72458
FBgn0028896	0	0	0	0	0.27343	0	0	0	0	0	0	0	0.458193	0.107534	0.61502	0	0	0.169169	0.169169	0	0	0	0	0
FBgn0028897	4.89358	2.9085	4.56781	4.65744	2.30621	1.97488	2.85942	3.13382	2.1829	2.93126	2.10792	2.17762	2.53613	3.51455	5.02521	5.15159	3.55645	3.29957	3.29957	2.86027	3.66316	3.64869	1.68776	3.97707
FBgn0028899	0	0.0489457	0.104822	0.0638948	0.0181922	0.0146622	0.0515568	0.0456382	0.0172195	0.0693683	0	0.109938	0.0457277	0.157401	0.0818387	0.0965644	0.0997493	0.0787879	0.0787879	0.0424711	0.0201017	0.0242376	0.016386	0.111547
FBgn0028900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028901	0	0	0	0	0	0	0	0	0	0	0	0	0.0184004	0	0	0	0	0	0	0	0	0	0	0
FBgn0028902	0	0	0	0	0	0	0	0	0	0	0	0	0.058402	0	0	0	0	0	0	0	0	0	0	0
FBgn0028903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028916	5.575863	5.035054579	5.722345643	10.13964	6.10966755	7.663073	10.20074515	8.7555	8.763939	8.00074	7.115812838	7.941401376	8.071570101	12.93812	19.20753	14.19439	10.18808	12.92668	12.92668	17.270438	13.47711	12.29257	6.971760182	14.40258
FBgn0028919	6.948061	5.74551	7.434	10.00043	5.694671	6.310799	8.74181	8.92877	8.92747	6.220221	7.51837	6.9903	9.99001	6.4388	7.80542	7.49387	7.07425	6.826311	6.826311	5.712544	8.8487	7.112851	5.93071	5.18302
FBgn0028920	0	1.99893	0	77.76138	0	0	0	0.3106417	0	0	0.301814	0	70.49825	1.533999	0.417783	108.5821	0.0848693	0.229834	0.229834	6.504399	0.820948	0.494927	2.509494	158.8739
FBgn0028926	5.74601	7.4808	10.1001	9.34101	10.6383	8.18434	9.13609	8.69384	7.32327	7.52907	9.0361	12.4195	8.30572	2.75751	4.62257	2.39563	4.52948	1.94465	1.94465	3.52784	3.2059	4.50976	5.00882	9.45087
FBgn0028931	1.41655	0.777164	0.462325	1.26252	1.09124	0.776025	1.27341	1.327071	1.03289	0.815878	1.56457	1.26072	1.204840001	1.23699	0.649721	1.067609	1.416905	1.15172	1.15172	1.483684	1.51984	1.11178	0.86726	0.958381
FBgn0028932	11.5475	7.987675	9.95593	14.0501564	8.3703441	8.31630895	9.44823	10.11823	10.53800001	10.29488	9.526040015	14.66620001	11.04406	13.6891	11.9849	14.5413	11.5446	12.6826	12.6826	13.45090133	18.4037	12.75050001	10.51650007	12.0454
FBgn0028935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028936	42.93771	43.48764	42.47595	30.68967	33.13958	41.42644	37.5671	32.01021	33.28777	39.198418	35.3864802	39.23610023	33.65993	36.52427	36.32949	35.96019	37.054	33.7261	33.7261	38.82242	33.8348	40.7215	43.1388	34.81685078
FBgn0028938	0.711835	0.48352	0.43146	0.210399	0.11981	0.241406	0.452724	0.25047	0.323917	0.380705	0.292023	0.45252	0.716823	0.4947825	0.471602	0.69955	0.741235	0.846907	0.846907	0.664302	0.794316	0.8779528	0.154119	1.05602
FBgn0028939	2.535853322	3.35781	2.709709	1.878591	2.32408334	4.191590001	2.874618	2.932127	2.8125834	4.041242	3.67919	3.591450005	3.137037	5.255696	4.01025	3.298536	3.84042	3.247959	3.247959	3.390588	2.384239	7.1477781	5.193699	4.74938
FBgn0028940	33.2657	31.3938	29.8682	26.1029	27.4026	37.3552	34.1055	31.4822	31.6329	30.6954	30.5216	28.3778	30.3176	44.1626	32.4642	37.8093	40.2749	43.7681	43.7681	47.648	40.8811	51.7839	46.1413	44.7474
FBgn0028941	0.197711	0.15668	0.167772	0.104805	0	0	0	0	0	0	0	0	0	0	0	0	0.0681737	0.0720593	0.0720593	0	0	0	0	0
FBgn0028942	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0787903	0	0	0	0	0	0	0	0	0	0
FBgn0028943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337921
FBgn0028944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028945	0	1.39583	0	1.16617	0	0	0	0	0	0	0	0	3.65136	0	0	1.10153	0.284464	0	0	5.45034	0	0	0.560753	3.02202
FBgn0028946	0.198255	0	0	0	0	0	0	0	0	0	0	0	0	0.0459309	0	0	0	0	0	0	0.129049	0	0	0
FBgn0028947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028948	0	0	0	0	0	0	0	0	0	0	0	0	0.431059	0	0	0	0	0	0	2.80252	0	0	0	0
FBgn0028949	0	0	0	0.142977	0	0	0	0	0	0	0	0	0.478739	0	0	0	0	0.125931	0.125931	3.89065	0	0	0.183334	0
FBgn0028950	0.27414	16.076319	0	19.511574	0.161493	0.260314	0	0.078926	0	0	0.262414	0	17.996102	0.0635116	0	28.9736	5.608038	0.099915	0.099915	53.63094	0	12.586808	9.745773	34.78102
FBgn0028952	0.328716741	0	0.092980068	0.857214	0	0.0520233	0	0.161930063	0.486953	0	0.104885365	0.487593252	1.08165	0.906979	0.724132	0.842159	0.175627	0.477454	0.477454	0.301384706	1.421274	0.214994406	0.174418124	0.197890458
FBgn0028953	14.90868001	10.7901	13.73953605	18.99412133	10.80961179	10.950358	13.01368	14.27380001	15.10033294	9.771111	11.75224006	17.48777	19.40466342	22.927053	18.42338166	20.017228	15.7351912	13.198	13.198	12.6132	20.08145647	14.07090101	12.4728	15.3502955
FBgn0028955	73.5564	105.527	115.0342	98.3572	96.9375	87.2886	98.2505	73.61852	86.78225	80.29414	61.43128	66.49314	67.9804	68.8624	60.5537	73.2974	99.2553	76.3238	76.3238	81.8077	50.75914	70.6548	67.3413	77.2711
FBgn0028956	9.19257	8.20916	11.30619	9.22896	7.73401	8.76841	10.34642	8.79253	8.68333	9.086223	10.02598	9.94695	10.99165	17.39052	16.024062	14.054087	14.4149	16.30795	16.30795	16.37256	16.926952	13.792255	12.34003	14.51814
FBgn0028962	11.6917	8.81332	10.1027	14.6026	11.1291	11.1697	12.735	13.4856	12.9589	10.8626	11.874	11.1669	11.8934	10.7852	10.3909	10.9825	11.3984	11.3546	11.3546	11.5938	14.3855	11.9459	10.5159	11.6199
FBgn0028963	0	0	0	0	0	0	0	0.138377	0	0	0	0.125001	0	0	0	0	0.0378054	0	0	0	0	0	0	0
FBgn0028965	19.4611	18.6536	22.3334	22.932	22.1644	17.1597	18.9783	18.717	18.809	16.098	17.0319	20.4544	23.3278	14.7713	20.3837	16.4593	17.7106	14.1183	14.1183	15.6126	15.2013	18.2561	16.0301	20.7536
FBgn0028968	40.47835418	26.908676	26.609612	33.03384	34.81589	37.582823	28.4285177	37.67748	39.47292943	42.8348	46.36584	41.2775372	34.80756	35.28659	30.28556	27.41948	28.43093	27.4886	27.4886	29.42637	34.755918	35.1548	28.51192	32.36359
FBgn0028969	57.0135	35.6851	32.814	47.8183	52.6635	53.8089	38.5736	56.7583	55.8034	66.0517	62.1332	56.7031	48.5719	38.9132	38.3474	32.4442	33.0211	30.824	30.824	30.63442	41.12313	42.8926	36.2541	47.7171
FBgn0028970	21.3842	18.1965	16.8074	23.2826	15.7982	19.3904	19.7037	21.0682	16.8104	17.1926	18.1206	17.0038	17.649	9.98964	18.5802	12.9714	17.8341	8.49658	8.49658	10.4861	13.4631	14.2384	13.3926	21.9218
FBgn0028978	36.3314	45.6719	29.7318	25.2077	20.9334	20.9358	23.6526	20.5941	20.7576	21.2408	21.3428	20.7296	30.8043	32.7921	35.7425	29.2779	29.9809	27.3902	27.3902	21.9713	24.6209	28.5538	24.6119	33.6166
FBgn0028979	0.641472	1.3692988	1.19073	1.11154	1.22813	0.989821	0.847819	0.967739	0.916554	0.720453	0.690788	0.784994	0.969636	1.653327	0.982778	1.67152	2.19068	1.75347	1.75347	1.654166	0.991681	1.651975	1.23383	1.39384
FBgn0028980	3.85713	3.17667	4.53542	5.32185	4.52605	4.12362	4.83331	3.94934	5.401707	3.939366	3.83416	4.459504	8.49125	6.34605	5.79882293	7.59029	5.830020071	7.4876	7.4876	6.57993524	5.76217	4.850287	3.62092	4.1545912
FBgn0028982	24.9785	19.94064	20.78964	27.0295	22.85325	22.9141	26.03804	28.8743	27.075	21.6129	23.31102	24.5915	18.944855	18.84589	17.81786	17.21082	18.25642	19.46989	19.46989	16.83419	19.71255	16.32268	12.62961	16.21876
FBgn0028983	14.1834	28.2558	17.3848	19.0746	15.5501	11.504	14.3608	14.2649	15.3777	13.6435	10.9368	17.1814	18.3765	18.9398	48.8106	28.499	22.9064	11.1285	11.1285	16.1873	11.2839	24.5827	17.56	32.9088
FBgn0028984	29.94120251	28.06479	29.43353477	38.27397	31.91918	23.38194893	26.40451967	30.0629003	40.41456908	22.53083433	24.58850005	31.01579724	50.3364	69.98466	81.1197	39.97310127	48.22335303	88.2538	88.2538	36.69442	77.74477133	101.71885	69.36394018	118.2489
FBgn0028986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045406717	0	0	0	0.074890436	0	0	0	0.098346609
FBgn0028987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0777445	0.0777445	0	0	0	0	0
FBgn0028988	115.966	81.7457	96.9313	70.4528	108.996	99.4977	101.394	100.131	105.106	106.098	101.028	92.7721	88.1082	79.1909	61.2908	68.5844	79.7899	84.2151	84.2151	91.764	83.9667	98.9415	101.977	83.0494
FBgn0028990	81.78204	88.83178	106.77644	103.48477	121.2801	90.47564	104.46535	95.11725	97.8926	76.60201	82.06221	82.62136	75.51049	66.8629	78.76249	68.16031	103.6917	64.7926	64.7926	72.08706	54.4672	81.34854	73.46782	94.87901
FBgn0028991	0.645805	0.227883	0.14544706	0.316624	0.230561001	0.15381	0.253372175	0.224275	0.118066	0.31946304	0.450052	0.281984	0.439841	0.3210495	0.256574	0.185734	0.149213	0.190065	0.190065	0	0.119367	0.17776	0.178498	0.241985
FBgn0028992	22.4723	21.2219	21.4531	29.0597	19.3058	19.9164	23.0315	21.8635	21.4061	23.9072	27.9645	23.5002	28.2842	35.8801	26.923	31.66	24.6491	24.7761	24.7761	28.459	33.1564	23.2961	21.6617	25.1969
FBgn0028996	0.221804	0.18338	0.062739	0.164152	0.108886	0.1930671	0.239154	0.2003162	0.22674	0.152236	0.283089	0.0987021	0.525617	0.976348	0.4898297	0.5779667	0.716435	0.619777	0.619777	0.660926	2.91163	0.391687	0.490375	0.5174207
FBgn0028997	0.906522	1.00575	0.46155	2.55082	0.854439	0.774724	1.41253	1.07175	1.31422	0.882386	2.08259	2.90447	4.29541	1.84817	2.28222	2.38107	1.26884	1.45375	1.45375	1.12205	2.83237	0.782632	0.865806	1.71906
FBgn0028999	0	0	0	0.0297454	0.0423457	0.0341289	0	0	0	0	0	0	0	0.0166536	0	0.059939	0	0.0785971	0.0785971	0.0247148	0.093581	0.0282087	0	0
